date,seed,dataset,protect_size,reg_epochs,ptb_epochs,ptb_rate,ptb_sample_num,ptb_sample_size,base_g0,base_gX,d_g0,d_gX,t0_task,t0_g0,d_t0_g0,t0_gX,d_t0_gX,t1_task,t1_g0,d_t1_g0,t1_gX,d_t1_gX,t2_task,t2_g0,d_t2_g0,t2_gX,d_t2_gX,t3_task,t3_g0,d_t3_g0,t3_gX,d_t3_gX,t4_task,t4_g0,d_t4_g0,t4_gX,d_t4_gX
2022-04-05-19:14:36,100,Polblogs,0.1,100,30,0.1,20,500,0.800000011920929,0.8546125292778015,-0.11111116409301758,-0.21918821334838867,909,0.9851851463317871,-0.20740735530853271,0.9896678924560547,-0.004428088665008545,451,0.8814814686775208,-0.037037014961242676,0.9261992573738098,0.06789666414260864,400,0.9851851463317871,-0.14814811944961548,0.9896678924560547,0.0007379651069641113,998,0.9851851463317871,-0.1111111044883728,0.9889298677444458,0.006642043590545654,1207,0.9851851463317871,-0.11851847171783447,0.9933578968048096,0.0022140145301818848
2022-04-05-19:14:53,100,Polblogs,0.1,100,30,0.25,20,500,0.800000011920929,0.8546125292778015,-0.21481484174728394,-0.030996322631835938,909,0.9851851463317871,-0.25185179710388184,0.9896678924560547,0.0022140145301818848,451,0.8814814686775208,-0.14814811944961548,0.9261992573738098,0.06863468885421753,400,0.9851851463317871,-0.2222222089767456,0.9896678924560547,0.006642043590545654,998,0.9851851463317871,-0.22962957620620728,0.9889298677444458,0.007380068302154541,1207,0.9851851463317871,-0.23703700304031372,0.9933578968048096,0.0022140145301818848
2022-04-05-19:15:09,100,Polblogs,0.1,100,30,0.5,20,500,0.800000011920929,0.8546125292778015,-0.14814817905426025,-0.023616254329681396,909,0.9851851463317871,-0.23703700304031372,0.9896678924560547,0.006642043590545654,451,0.8814814686775208,-0.06666666269302368,0.9261992573738098,0.07232469320297241,400,0.9851851463317871,-0.17777776718139648,0.9896678924560547,0.008118093013763428,998,0.9851851463317871,-0.18518513441085815,0.9889298677444458,0.009594082832336426,1207,0.9851851463317871,-0.1925925612449646,0.9933578968048096,0.005166053771972656
2022-04-05-19:15:25,101,Polblogs,0.1,100,30,0.1,20,500,0.8410596251487732,0.8379387855529785,-0.1986755132675171,0.02539205551147461,348,0.9801324605941772,-0.013245046138763428,0.9790889024734497,0.017923831939697266,828,0.9867549538612366,-0.013245046138763428,0.949215829372406,0.04779690504074097,477,0.9668874144554138,0.019867539405822754,0.9507095217704773,0.04630321264266968,1403,0.9668874144554138,-0.006622493267059326,0.9716206192970276,0.025392115116119385,1419,1.0,-0.019867539405822754,0.9962658882141113,0.0007468461990356445
2022-04-05-19:15:41,101,Polblogs,0.1,100,30,0.25,20,500,0.8410596251487732,0.8379387855529785,-0.3576159179210663,0.02539205551147461,348,0.9801324605941772,-0.18543046712875366,0.9790889024734497,0.017923831939697266,828,0.9867549538612366,-0.10596024990081787,0.949215829372406,0.04779690504074097,477,0.9668874144554138,-0.15231788158416748,0.9507095217704773,0.04630321264266968,1403,0.9668874144554138,-0.10596024990081787,0.9716206192970276,0.025392115116119385,1419,1.0,-0.17880797386169434,0.9962658882141113,0.0007468461990356445
2022-04-05-19:15:58,101,Polblogs,0.1,100,30,0.5,20,500,0.8410596251487732,0.8379387855529785,-0.490066260099411,0.020911097526550293,348,0.9801324605941772,-0.3245033025741577,0.9790889024734497,0.017923831939697266,828,0.9867549538612366,-0.29801321029663086,0.949215829372406,0.04779690504074097,477,0.9668874144554138,-0.30463576316833496,0.9507095217704773,0.04630321264266968,1403,0.9668874144554138,-0.29801326990127563,0.9716206192970276,0.025392115116119385,1419,1.0,-0.34437084197998047,0.9962658882141113,0.0007468461990356445
2022-04-05-19:16:13,102,Polblogs,0.1,100,30,0.1,20,500,0.7621951103210449,0.7963801026344299,-0.25,0.039215683937072754,959,0.9999999403953552,-0.11585360765457153,0.994720995426178,-0.005279064178466797,1091,0.9756097197532654,-0.04878050088882446,0.9781297445297241,0.013574659824371338,733,0.9999999403953552,-0.10365849733352661,0.9856712222099304,0.0037707090377807617,649,0.957317054271698,-0.07926827669143677,0.9698340892791748,0.023378610610961914,503,0.9207316637039185,-0.04878050088882446,0.9645550847053528,0.022624433040618896
2022-04-05-19:16:29,102,Polblogs,0.1,100,30,0.25,20,500,0.7621951103210449,0.7963801026344299,-0.43292683362960815,0.04826545715332031,959,0.9999999403953552,-0.2378048300743103,0.994720995426178,-0.0015082955360412598,1091,0.9756097197532654,-0.18292683362960815,0.9781297445297241,0.016591250896453857,733,0.9999999403953552,-0.22560971975326538,0.9856712222099304,0.007541477680206299,649,0.957317054271698,-0.19512194395065308,0.9698340892791748,0.024132728576660156,503,0.9207316637039185,-0.15853655338287354,0.9645550847053528,0.030165910720825195
2022-04-05-19:16:45,102,Polblogs,0.1,100,30,0.5,20,500,0.7621951103210449,0.7963801026344299,-0.396341472864151,0.03846156597137451,959,0.9999999403953552,-0.2682926654815674,0.994720995426178,0.0,1091,0.9756097197532654,-0.23170733451843262,0.9781297445297241,0.01583707332611084,733,0.9999999403953552,-0.24999994039535522,0.9856712222099304,0.008295595645904541,649,0.957317054271698,-0.2195122241973877,0.9698340892791748,0.024132728576660156,503,0.9207316637039185,-0.1768292784690857,0.9645550847053528,0.0324283242225647
2022-04-05-19:17:01,103,Polblogs,0.1,100,30,0.1,20,500,0.8289473652839661,0.8258594870567322,-0.17763155698776245,0.02316892147064209,387,1.0,-0.10526317358016968,0.9970104694366455,-0.01345294713973999,1413,0.9736841917037964,-0.1118420958518982,0.9887892603874207,-0.010463416576385498,341,0.9736841917037964,-0.0921052098274231,0.9693572521209717,0.013452887535095215,830,0.9934210777282715,-0.1118420958518982,0.9760836958885193,0.010463416576385498,694,0.9802631735801697,-0.07894736528396606,0.958893895149231,0.02466362714767456
