seed,dataset,protect_size,reg_epochs,ptb_epochs,ptb_rate,ptb_sample_num,ptb_sample_size,ratio_g0,ratio_gX,ratio_g0gX,feature,corr,entropy,base_g0,base_gX,d_g0,d_gX,edges,add_g0_same,add_g0_diff,add_gX_same,add_gX_diff,add_g0gX_same,add_g0gX_diff,remove_g0_same,remove_g0_diff,remove_gX_same,remove_gX_diff,remove_g0gX_same,remove_g0gX_diff
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,-1,1.0,2.641742706298828,0.7089552283287048,0.7700819969177246,-0.48507463932037354,-0.0754098892211914,2588,56,344,66,270,96,1756,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,682,0.014163748361170292,0.06551086157560349,0.9925373196601868,0.9901639223098755,0.0,-0.00040984153747558594,2588,391,9,333,3,1823,29,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,241,0.008783645927906036,0.022730788215994835,1.0,0.9954918026924133,0.0,0.0,2588,400,0,336,0,1847,5,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,955,0.013634699396789074,0.038115520030260086,0.9626865386962891,0.9483606815338135,0.03731346130371094,0.038114726543426514,2588,400,0,335,1,1848,4,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,499,0.00020771431445609778,0.04102307930588722,0.9850745797157288,0.9721311330795288,0.007462739944458008,0.0012295246124267578,2588,398,2,336,0,1836,16,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,227,0.024516018107533455,0.032149359583854675,0.9888059496879578,0.9897540807723999,0.003731369972229004,0.006147563457489014,2588,393,7,335,1,1841,11,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,451,0.0058591971173882484,0.07813747227191925,0.9888059496879578,0.9885246157646179,0.0,-0.0012295246124267578,2588,389,11,331,5,1807,45,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,622,0.002406782004982233,0.008748294785618782,0.9888059496879578,0.9893442392349243,0.007462680339813232,-0.00901639461517334,2588,400,0,334,2,1846,6,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,1106,0.00777455884963274,0.046707767993211746,0.9776118993759155,0.9717212915420532,0.01865673065185547,0.007786929607391357,2588,398,2,333,3,1838,14,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,1167,0.017743289470672607,0.0160186979919672,1.0,0.9922131299972534,0.0,0.0024589896202087402,2588,400,0,335,1,1851,1,0,0,0,0,0,0
100,cora,0.1,100,30,0.25,20,500,0.14127391576766968,0.29002219438552856,0.5687038898468018,1154,0.030499452725052834,0.025943651795387268,0.996268630027771,0.9840164184570312,0.0,0.003278672695159912,2588,396,4,335,1,1841,11,0,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,-1,1.0,2.641742706298828,0.7052238583564758,0.7676229476928711,-0.5559701323509216,-0.0836065411567688,5234,152,865,195,447,195,3379,0,1,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,756,0.026827458292245865,0.1653311401605606,0.9738805890083313,0.953278660774231,0.007462680339813232,0.009426236152648926,5234,976,41,613,29,3444,130,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,269,0.042868971824645996,0.04388607293367386,0.996268630027771,0.993852436542511,0.0,0.0008196830749511719,5234,1015,2,638,4,3538,36,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,1286,0.0164303220808506,0.04388607293367386,1.0,0.9893442392349243,0.0,0.0008196830749511719,5234,1017,0,636,6,3552,22,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,128,0.003348996862769127,0.1411086767911911,0.9477611780166626,0.9368852376937866,0.04477614164352417,0.01557379961013794,5234,1006,11,614,28,3470,104,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,1361,0.01280868612229824,0.022730788215994835,0.9925373196601868,0.9954918026924133,0.0,0.0024589896202087402,5234,998,19,641,1,3546,28,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,40,0.16161063313484192,0.12200183421373367,0.9738805890083313,0.9721311330795288,-0.03731346130371094,-0.04467213153839111,5234,1000,17,593,49,3388,186,1,0,0,0,0,0
100,cora,0.1,100,30,0.5,20,500,0.09015452861785889,0.35419321060180664,0.5556522607803345,1183,0.010555066168308258,0.04388607293367386,0.9925373196601868,0.9934425950050354,-0.003731369972229004,-0.003688514232635498,5234,998,19,639,3,3526,48,1,0,0,0,0,0
